,pmid,aff,year,country,institution_type
784,24550723,"""Department of Chemistry and Biochemistry, University of Notre Dame, Notre Dame, Indiana, United States of America.""",2014,India,university
785,24550723,"""Department of Molecular and Cellular Biochemistry, University of Kentucky, Lexington, Kentucky, United States of America.""",2014,United States,university
786,24550723,"""Department of Chemistry and Biochemistry, University of Notre Dame, Notre Dame, Indiana, United States of America ; Harper Cancer Research Institute, University of Notre Dame, Notre Dame, Indiana, United States of America.""",2014,India,university
787,24550723,"""Program in Bioinformatics and Integrative Biology, University of Massachusetts Medical School, Worcester, Massachusetts, United States of America.""",2014,United States,university
788,21795600,"""Department of Chemistry and Biochemistry, University of Notre Dame, Notre Dame, IN 46556, USA.""",2011,United States,university
789,25008925,"""Department of Infectious Diseases, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China.""",2014,China,hospital
790,25008925,"""Children&#x27;s Hospital, Pediatric Hematology, Oncology and Stem Cell Transplantation, University of W\xc3\xbcrzburg, W\xc3\xbcrzburg, Germany.""",2014,Germany,hospital
791,25008925,"""Institute for Transfusion Medicine, University of Duisburg-Essen, University Hospital, Essen, Germany.""",2014,Germany,hospital
792,25008925,"""Sanquin Blood Supply, Amsterdam, The Netherlands.""",2014,Netherlands,private
793,25008925,"""Institute of Virology, University of Duisburg-Essen, University Hospital, Essen, Germany.""",2014,Germany,hospital
794,25008925,"""Institute of Virology, University of Duisburg-Essen, University Hospital, Essen, Germany joerg.timm@uni-due.de.""",2014,Germany,hospital
795,20707881,"""Institute for Transfusion Medicine, Hannover Medical School, Hannover, Germany.""",2010,Germany,university
796,25268942,"""Centro de Biolog\xc3\xada Molecular Severo Ochoa, CSIC/Universidad Aut\xc3\xb3noma de Madrid, Madrid, Spain.""",2014,Spain,university
797,25268942,"""Centro Nacional de Microbiolog\xc3\xada, Instituto de Salud Carlos III, Majadahonda, Madrid, Spain.""",2014,Spain,institute
798,11929586,"""Nuffield Department of Clinical Medicine, John Radcliffe Hospital, Oxford, United Kingdom. l.barber@rfc.ucl.ac.uk""",2001,United Kingdom,hospital
799,12220628,"""Department of Microbiology and Immunology, University of Melbourne, 3010, Melbourne, Vic., Australia.""",2002,Australia,university
800,15113691,"""Department of Pathobiology and Diagnostic Investigation, Michigan State University, East Lansing, MI 48824, USA.""",2004,United States,university
801,8813735,"""Department of Structural Biology, Stanford University, California, USA.""",1996,United States,university
802,9089095,"""Department of Microbiology &amp; Immunology, University of Oklahoma Health Sciences Center, P.O. Box 26901, Oklahoma City, OK 73190, USA.""",1997,United States,university
803,25311806,"""Department of Clinical Chemistry and Haematology, University Medical Center Utrecht, 3584 CX Utrecht, the Netherlands Department of Haematology, University Medical Center Utrecht, 3584 CX Utrecht, the Netherlands;""",2014,Netherlands,university
804,25311806,"""Division of Cell Biology, The Netherlands Cancer Institute, 1066 CX Amsterdam, the Netherlands;""",2014,Netherlands,institute
805,25311806,"""Department of Clinical Chemistry and Haematology, University Medical Center Utrecht, 3584 CX Utrecht, the Netherlands.""",2014,Netherlands,university
806,25311806,"""Department of Haematology, University Medical Center Utrecht, 3584 CX Utrecht, the Netherlands;""",2014,Netherlands,university
807,25311806,"""Division of Biochemistry, The Netherlands Cancer Institute Protein Facility, 1066 CX Amsterdam, the Netherlands; and.""",2014,Netherlands,institute
808,25311806,"""Division of Immunology, The Netherlands Cancer Institute, 1066 CX Amsterdam, the Netherlands;""",2014,Netherlands,institute
809,25311806,"""Division of Cell Biology, The Netherlands Cancer Institute, 1066 CX Amsterdam, the Netherlands; Institute of Infection, Immunity and Inflammation, University of Glasgow, Glasgow G12 8TA, United Kingdom b.rodenko@nki.nl h.ovaa@nki.nl.""",2014,Netherlands,university
810,25355921,"""Centre for Population Health, Burnet Institute, Melbourne, Victoria 3004, Australia; Department of Epidemiology and Preventive Medicine, Monash University, Melbourne, Victoria 3800, Australia; and Centre for Research Excellence into Injecting Drug Use, Burnet Institute, Melbourne, Victoria 3004, Australia.""",2014,Australia,university
811,25355921,"""Department of Biochemistry and Molecular Biology, School of Biomedical Sciences, Monash University, Clayton, Victoria 3800, Australia;""",2014,Australia,university
812,25355921,"""Institute of Infection and Immunity, Cardiff University, School of Medicine, Heath Park, Cardiff CF14 4XN, United Kingdom; Queensland Institute of Medical Research Berghofer Medical Research Institute, Brisbane, Queensland 4006, Australia; School of Medicine, University of Queensland, Brisbane, Queensland 4006, Australia;""",2014,Australia,university
813,25355921,"""Victorian Infectious Diseases Reference Laboratory, Peter Doherty Institute for Infection and Immunity, Parkville, Victoria 3000, Australia;""",2014,Australia,institute
814,25355921,"""Department of Biochemistry and Molecular Biology, School of Biomedical Sciences, Monash University, Clayton, Victoria 3800, Australia; Department of Biochemistry and Molecular Biology, Bio21 Molecular Science and Biotechnology Institute, University of Melbourne, Parkville, Victoria 3010, Australia;""",2014,Australia,university
815,25355921,"""Department of Biochemistry and Molecular Biology, School of Biomedical Sciences, Monash University, Clayton, Victoria 3800, Australia; Australian Research Council Centre of Excellence in Advanced Molecular Imaging, Monash University, Clayton, Victoria 3800, Australia;""",2014,Australia,university
816,25355921,"""Department of Biochemistry and Molecular Biology, School of Biomedical Sciences, Monash University, Clayton, Victoria 3800, Australia; Australian Research Council Centre of Excellence in Advanced Molecular Imaging, Monash University, Clayton, Victoria 3800, Australia; Institute of Infection and Immunity, Cardiff University, School of Medicine, Heath Park, Cardiff CF14 4XN, United Kingdom; mandvi@unimelb.edu.au jamesm1@unimelb.edu.au Jamie.Rossjohn@monash.edu.""",2014,Australia,university
817,25355921,"""Department of Microbiology and Immunology, Peter Doherty Institute for Infection and Immunity, University of Melbourne, Parkville, Victoria 3000, Australia;""",2014,Australia,university
818,25355921,"""Department of Microbiology and Immunology, Peter Doherty Institute for Infection and Immunity, University of Melbourne, Parkville, Victoria 3000, Australia; mandvi@unimelb.edu.au jamesm1@unimelb.edu.au Jamie.Rossjohn@monash.edu.""",2014,Australia,university
819,1922338,"""Department of Biochemistry and Molecular Biology, Harvard University, Cambridge, Massachusetts 02138.""",1991,United States,university
820,16112985,"""Institute for Pharmaceutical Chemistry/Center for Drug Research, Development and Safety (ZAFES), Biocenter, Johann Wolfgang Goethe-University of Frankfurt, Marie-Curie-Str. 9, 60439 Frankfurt/Main, Germany. hofmann@iachem.de""",2005,Germany,university
821,15275975,"""Emory University School of Medicine, Atlanta, GA 30322, USA.""",2004,United States,university
822,24258832,"""Department of Asthma, Allergy and Respiratory Science, Division of Asthma, Allergy &amp; Lung Biology, MRC &amp; Asthma UK Centre in Allergic Mechanisms of Asthma, King&#x27;s College London, , London, UK.""",2014,United Kingdom,university
823,22737070,"""Dipartimento di Medicina Interna e Specialit\xc3\xa0 Mediche, Sapienza Universit\xc3\xa0 di Roma, Rome, Italy.""",2012,Italy,university
824,15104674,"""Centro de Biolog\xc3\xada Molecular Severo Ochoa (Consejo Superior de Investigaciones Cient\xc3\xadficas and Universidad Aut\xc3\xb3noma de Madrid), Universidad Aut\xc3\xb3noma, 28049 Madrid, Spain. aldecastro@cbm.uam.es""",2004,Spain,university
825,8760827,"""Department of Structural Biology and Microbiology, Stanford University, California 94305, USA.""",1996,United States,university
826,21918184,"""Division of Vaccine Discovery, La Jolla Institute for Allergy and Immunology, La Jolla, CA 92037, USA""",2011,United States,institute
827,25471691,"""Division of Infection and Immunity, Cardiff University School of Medicine, Heath Park, Cardiff, UK.""",2015,United Kingdom,university
828,25470744,"""Department of Dermatology, University of Texas MD Anderson Cancer Center, Houston, Texas 77030, USA.""",2014,United States,university
829,25470744,"""Division of Rheumatology, Department of Clinical Medicine and Therapy, University La Sapienza, 00100 Rome, Italy.""",2014,Italy,university
830,25470744,"""1] Department of Infectious, Parasitic and Immunomediated Diseases, Istituto Superiore di Sanit\xc3\xa0, 00100 Rome, Italy [2] Department of Dermatology, University Hospital CHUV, 1011 Lausanne, Switzerland.""",2014,Switzerland,hospital
831,25470744,"""Department of Biology and Biotechnology &#x27;C. Darwin&#x27;, University La Sapienza, Rome, 00100 Italy.""",2014,Italy,university
832,25470744,"""Department of Immunology, University of Texas MD Anderson Cancer Center, Houston, Texas 77030, USA.""",2014,United States,university
833,25470744,"""Department of Dermatology, University Hospital CHUV, 1011 Lausanne, Switzerland.""",2014,Switzerland,hospital
834,25470744,"""TC Metrix, Epalinge 1066, Switzerland.""",2014,Switzerland,private
835,25470744,"""Department of Dermatology, University Tor Vergata, 00100 Rome, Italy.""",2014,Italy,university
836,25470744,"""Translational tumor immunology group, Ludwig center for cancer research of the University of Lausanne, Lausanne 1066, Switzerland.""",2014,Switzerland,university
837,25470744,"""1] Dermatology Unit, NESMOS Department, Sapienza University of Rome, 00100 Rome, Italy [2] Translational tumor immunology group, Ludwig center for cancer research of the University of Lausanne, Lausanne 1066, Switzerland.""",2014,Switzerland,university
838,25470744,"""Department of Dermatology, University Hospital of Zurich, 8091 Zurich, Switzerland.""",2014,Switzerland,hospital
839,25470744,"""Department of Melanoma Medical Oncology, University of Texas MD Anderson Cancer Center, Houston, Texas 77030, USA.""",2014,United States,university
840,25470744,"""Dermatology Unit, NESMOS Department, Sapienza University of Rome, 00100 Rome, Italy.""",2014,Italy,university
841,25452463,"""Department of Biochemistry and Molecular Biology, School of Biomedical Sciences and Australian Research Council Centre of Excellence in Advanced Molecular Imaging, Monash University, Clayton, Victoria 3800, Australia.""",2014,Australia,university
842,25452463,"""School of Biosciences, University of Birmingham, Edgbaston, Birmingham B15 2TT, England, UK.""",2014,United Kingdom,university
843,25452463,"""Department of Hematology, Leiden University Medical Center, 2300 RC Leiden, Netherlands.""",2014,Netherlands,university
844,25452463,"""Department of Microbiology and Immunology, Peter Doherty Institute for Infection and Immunity and Australian Research Council Centre of Excellence in Advanced Molecular Imaging, University of Melbourne, Parkville, Victoria 3010, Australia Department of Microbiology and Immunology, Peter Doherty Institute for Infection and Immunity and Australian Research Council Centre of Excellence in Advanced Molecular Imaging, University of Melbourne, Parkville, Victoria 3010, Australia.""",2014,Australia,university
845,25452463,"""Department of Microbiology and Immunology, Peter Doherty Institute for Infection and Immunity and Australian Research Council Centre of Excellence in Advanced Molecular Imaging, University of Melbourne, Parkville, Victoria 3010, Australia Department of Microbiology and Immunology, Peter Doherty Institute for Infection and Immunity and Australian Research Council Centre of Excellence in Advanced Molecular Imaging, University of Melbourne, Parkville, Victoria 3010, Australia jamie.rossjohn@monash.edu godfrey@unimelb.edu.au.""",2014,Australia,university
846,25452463,"""Department of Biochemistry and Molecular Biology, School of Biomedical Sciences and Australian Research Council Centre of Excellence in Advanced Molecular Imaging, Monash University, Clayton, Victoria 3800, Australia Department of Biochemistry and Molecular Biology, School of Biomedical Sciences and Australian Research Council Centre of Excellence in Advanced Molecular Imaging, Monash University, Clayton, Victoria 3800, Australia.""",2014,Australia,university
847,25452463,"""Istituto Giannina Gaslini, 16147 Genova, Italy.""",2014,Italy,private
848,25452463,"""Department of Biochemistry and Molecular Biology, School of Biomedical Sciences and Australian Research Council Centre of Excellence in Advanced Molecular Imaging, Monash University, Clayton, Victoria 3800, Australia Department of Biochemistry and Molecular Biology, School of Biomedical Sciences and Australian Research Council Centre of Excellence in Advanced Molecular Imaging, Monash University, Clayton, Victoria 3800, Australia Institute of Infection and Immunity, School of Medicine, Cardiff University, Heath Park, Cardiff CF14 4XN, Wales, UK jamie.rossjohn@monash.edu godfrey@unimelb.edu.au.""",2014,United Kingdom,university
